0,157,427,3,429,53
1,41,120,50,51,143
0,164,32,103,29,99
1,58,121,38,51,143
0,240,107,134,81,267
1,80,427,134,22,223
1,58,64,103,236,63
0,122,104,105,85,80
1,23,19,101,81,432
0,27,64,163,236,111
1,41,79,157,236,412
0,80,20,134,51,43
1,58,64,245,22,40
0,111,104,38,81,16
1,92,80,163,110,40
0,50,64,103,81,223
1,150,154,55,429,412
0,240,76,38,110,53
1,111,60,134,51,16
0,39,104,126,115,43
1,81,64,115,51,48
0,14,121,103,236,25
1,50,120,91,81,432
0,111,203,7,236,43
0,157,24,245,51,90
1,79,121,4,18,40
1,105,64,30,236,412
0,41,121,61,110,53
1,240,64,112,29,267
0,92,60,34,110,9
1,85,64,61,51,201
0,122,79,105,236,40
1,164,121,50,96,117
0,85,203,13,51,43
1,266,121,8,21,432
0,105,64,7,222,12
1,41,77,105,110,412
0,127,64,115,21,25
1,75,121,163,202,21
0,114,60,238,82,53
1,58,64,38,15,40
1,122,126,61,110,143
0,23,64,38,236,53
1,58,64,136,236,117
0,240,104,61,18,267
1,111,64,1,29,223
0,105,80,61,202,43
1,68,76,112,236,53
0,98,107,126,51,37
1,157,2,7,115,63
0,68,58,238,236,117
1,24,28,99,18,117
0,68,64,238,81,267
1,240,19,103,81,432
0,105,32,101,236,16
1,58,104,103,236,267
0,98,60,7,51,37
1,91,60,61,236,43
0,92,64,245,51,201
1,17,64,4,41,90
0,24,427,63,81,432
1,92,60,61,110,267
0,85,58,163,236,40
1,58,60,161,51,267
0,157,76,103,81,26
1,98,120,105,96,267
0,17,59,4,236,16
1,126,427,61,236,7
0,2,64,103,81,43
0,126,79,61,81,90
1,114,24,136,96,53
0,59,64,3,51,43
1,58,64,8,236,432
0,33,19,103,81,16
1,111,121,103,236,40
0,3,64,41,81,16
1,41,121,163,81,412
0,85,64,238,429,143
1,420,60,103,236,43
0,122,24,99,18,53
1,80,104,101,22,143
0,114,427,112,51,117
0,420,154,126,236,43
1,157,154,55,96,40
0,68,19,112,236,267
1,80,64,13,81,53
0,114,421,69,96,201
1,85,76,136,110,63
0,1,19,103,236,117
1,164,121,50,236,412
0,111,91,103,51,43
1,58,64,7,236,412
0,41,163,61,51,43
1,105,154,112,236,223
0,98,64,161,96,117
1,23,60,101,429,432
0,58,64,41,236,201
1,122,64,245,51,90
1,78,64,38,22,53
0,85,32,91,81,30
0,114,60,61,22,43
1,58,60,245,21,111
0,114,19,126,236,117
1,85,121,80,236,412
0,111,59,4,22,40
1,122,60,163,429,412
0,245,120,103,236,43
1,75,20,7,236,201
0,64,203,136,51,53
1,57,5,136,96,117
0,79,104,163,81,63
1,164,64,112,81,9
0,111,121,103,236,412
1,23,113,105,51,267
0,75,60,61,81,117
1,126,107,38,51,111
0,240,64,6,29,143
1,164,60,38,22,14
0,223,79,245,51,267
1,111,107,34,96,267
0,68,28,157,236,12
1,240,121,17,110,43
0,157,64,7,236,161
1,126,104,69,81,16
1,39,79,61,96,53
0,68,104,8,236,117
1,80,64,4,429,412
0,58,60,134,236,79
1,92,120,103,429,412
0,8,64,63,81,161
1,68,154,8,236,267
0,54,28,61,81,432
1,126,107,238,81,143
0,240,60,38,236,43
1,23,121,90,236,117
0,266,154,103,81,63
1,91,104,7,110,43
0,85,254,103,29,432
1,58,64,163,236,117
0,98,121,69,110,37
1,80,35,69,236,117
0,266,64,238,29,40
0,23,19,63,51,432
1,17,154,64,21,16
0,266,79,105,236,48
1,80,64,30,51,412
0,126,154,61,85,53
1,3,64,38,51,43
0,85,421,103,236,267
1,58,104,103,96,117
0,92,64,61,81,432
1,3,64,163,22,12
0,114,121,136,110,143
0,41,20,7,110,16
1,111,64,91,67,117
0,80,79,134,236,40
1,39,19,134,236,7
0,79,64,42,51,267
1,85,107,103,51,63
0,68,35,8,81,43
1,111,107,25,29,412
0,64,2,163,81,16
1,126,154,136,81,432
0,19,64,103,236,201
0,126,64,61,119,43
1,85,64,105,22,43
0,17,104,90,51,267
1,105,20,126,51,43
0,85,121,69,22,16
1,157,104,105,51,43
0,85,19,134,236,432
1,79,121,17,157,412
0,92,64,163,81,432
1,19,60,163,236,16
0,58,107,50,202,412
1,240,20,26,29,90
0,58,104,131,119,43
1,266,64,15,51,53
1,41,80,103,236,14
0,58,32,1,51,432
1,58,64,10,236,412
0,79,121,61,119,432
1,85,121,61,236,412
0,126,32,101,81,9
1,75,64,136,81,43
0,85,60,55,119,90
1,157,20,1,22,267
0,27,121,8,236,37
1,105,64,136,236,12
0,126,121,17,22,16
1,111,64,238,51,43
0,105,113,103,236,40
1,85,32,8,110,43
0,111,64,30,51,16
1,266,421,103,429,63
0,122,24,4,236,40
1,68,79,238,81,43
0,85,60,61,202,53
1,92,107,45,96,43
0,54,427,61,429,432
1,84,427,238,81,117
0,38,64,92,236,432
1,85,104,105,81,412
0,164,64,61,236,117
1,107,64,26,119,53
1,92,107,103,96,432
0,240,64,8,85,117
1,122,64,8,18,37
0,58,104,7,110,412
1,17,427,238,81,63
0,266,33,61,202,267
1,98,19,161,429,432
0,240,79,61,222,12
1,114,79,17,236,43
0,122,120,8,51,412
1,266,5,99,17,9
1,157,11,163,236,43
0,133,28,10,429,412
1,420,19,157,96,432
0,86,77,238,236,161
1,240,56,103,81,412
0,23,427,84,110,43
1,266,19,31,21,143
0,157,107,134,81,43
1,68,64,134,236,412
0,126,104,90,81,25
1,157,64,3,236,223
0,420,76,43,119,267
1,164,64,69,236,143
0,111,20,38,119,267
1,164,33,68,236,25
0,58,64,69,15,43
1,38,79,134,236,117
0,17,60,101,51,40
1,266,64,163,22,412
0,114,60,136,110,9
1,126,60,43,110,432
0,75,121,69,236,412
1,240,60,80,21,43
0,420,11,38,236,267
1,78,64,9,119,63
0,19,120,134,236,43
1,122,64,126,96,412
0,150,68,1,236,9
0,17,427,157,51,44
1,58,421,134,236,43
1,79,120,61,81,267
0,36,60,105,236,43
1,14,64,163,115,412
0,126,28,245,429,164
1,36,79,61,21,53
0,50,121,8,22,12
1,75,120,103,236,412
0,111,92,8,51,143
1,126,79,103,236,90
0,58,154,61,81,412
0,154,64,69,236,412
1,17,154,8,236,267
0,54,104,134,81,161
1,50,104,112,51,43
0,111,427,7,236,412
1,136,19,157,236,223
0,50,2,245,81,117
1,23,28,1,81,16
0,54,121,91,236,412
1,23,121,45,119,53
0,98,11,103,81,40
1,59,104,55,81,63
0,105,19,41,202,432
1,98,64,134,81,40
0,79,104,8,22,143
1,114,59,38,22,43
1,122,32,103,51,143
0,78,64,38,75,267
1,223,121,61,236,89
0,24,64,3,22,40
1,240,64,103,119,12
0,114,154,10,236,43
1,57,59,157,81,117
1,420,121,134,236,117
1,39,79,9,236,16
0,240,64,161,22,43
1,17,120,34,81,412
0,54,60,85,110,117
1,85,19,136,96,43
0,105,154,126,236,40
1,64,60,7,51,412
0,91,154,61,85,9
1,105,60,238,236,117
0,27,19,4,202,267
1,105,60,7,21,16
0,79,29,45,236,37
1,122,164,61,236,117
0,58,60,103,202,43
1,157,60,8,81,201
0,92,64,103,236,43
1,105,79,80,236,7
0,68,60,101,110,43
1,58,64,61,202,43
0,121,203,8,67,267
1,50,121,69,236,267
0,36,64,61,81,16
1,79,64,42,51,43
0,105,76,103,22,267
0,127,28,103,236,43
1,17,106,103,29,117
0,58,121,69,236,267
1,27,120,134,81,16
0,126,79,91,429,136
1,23,11,103,119,89
0,92,107,101,81,412
1,122,154,103,236,43
0,24,107,7,67,117
1,84,24,236,81,117
0,114,60,7,29,16
1,79,64,268,236,9
1,136,64,122,110,90
1,27,64,136,236,40
0,36,120,103,222,117
1,111,60,103,51,267
0,105,104,136,236,53
1,80,203,10,81,43
0,157,60,13,236,267
1,126,64,105,81,43
0,41,60,136,21,16
1,122,20,103,110,412
0,75,11,8,236,40
0,126,64,245,202,63
1,80,121,245,81,53
1,58,64,245,96,43
0,114,19,134,22,40
1,157,154,105,236,267
1,240,120,38,236,43
0,3,60,238,22,12
1,111,76,61,236,432
0,114,79,34,51,412
1,54,64,34,96,44
0,50,19,136,236,201
1,41,120,101,81,43
0,432,64,134,236,99
1,78,104,105,51,14
0,126,19,38,110,64
1,122,59,134,110,53
0,85,11,268,236,432
0,150,35,61,21,25
1,78,107,69,15,267
0,111,107,8,81,90
1,240,64,131,29,117
0,80,59,7,51,43
1,122,121,103,236,201
1,164,107,50,81,53
0,17,120,7,15,223
1,10,203,105,236,53
0,41,60,99,51,7
1,266,19,9,236,267
0,157,33,105,81,143
1,50,64,238,236,37
0,58,104,55,22,40
1,23,28,33,51,267
0,122,60,238,81,117
1,122,64,103,236,164
0,54,104,69,51,201
1,41,60,134,202,40
0,114,421,103,236,412
1,57,432,238,22,43
1,92,427,4,236,432
0,79,238,105,429,201
1,8,32,157,21,432
0,17,19,238,236,267
1,111,107,7,236,40
0,98,28,38,22,25
1,150,64,105,96,43
0,17,2,38,81,53
1,114,19,41,110,143
0,105,64,134,202,43
1,157,19,61,236,117
0,105,107,112,81,43
1,92,154,38,22,3
0,85,64,13,236,412
1,111,11,4,81,40
0,75,121,238,236,43
1,126,64,136,81,44
0,58,60,8,236,43
1,420,64,61,81,7
0,78,107,163,236,432
1,111,421,238,81,16
0,79,107,161,51,43
1,126,64,101,22,143
0,30,121,134,236,117
1,80,11,41,67,432
0,245,64,61,236,412
1,39,2,103,81,43
0,150,60,134,236,412
1,164,64,34,15,9
0,50,154,41,429,111
1,238,203,136,81,43
0,114,60,127,236,164
1,114,120,105,67,16
0,240,107,4,22,89
1,98,104,101,236,40
0,126,64,61,81,412
1,420,120,103,81,412
0,68,60,4,29,432
1,23,79,43,119,432
0,114,64,7,22,117
1,58,64,4,236,117
0,68,154,91,429,43
1,105,107,38,22,43
0,114,64,8,236,267
0,68,64,126,236,43
1,58,35,38,21,40
0,14,11,134,236,16
1,50,107,103,236,432
0,105,79,163,29,40
1,126,104,131,81,432
0,58,60,238,236,12
1,3,64,7,81,143
0,68,24,61,157,201
1,111,33,161,81,7
0,5,64,163,22,143
1,114,154,134,51,412
0,105,120,38,222,117
1,85,121,136,15,432
0,50,79,238,81,43
1,54,421,126,236,201
0,23,107,245,81,161
1,58,64,134,51,16
0,114,19,9,236,201
1,92,64,61,236,267
0,111,107,105,96,117
1,58,32,8,236,412
0,238,64,43,51,40
1,223,121,245,202,14
0,111,79,85,51,412
1,17,56,103,29,12
0,3,35,55,51,43
1,64,121,136,236,7
0,41,60,8,22,40
1,5,24,134,81,117
0,56,60,245,51,43
1,104,154,105,81,43
0,3,64,7,236,432
0,50,19,34,51,63
1,157,104,4,110,143
0,114,11,38,22,267
1,164,64,38,110,412
0,105,19,3,81,53
0,24,79,7,236,267
1,23,64,134,236,40
0,121,154,103,29,267
1,111,11,134,222,40
0,80,104,30,22,53
1,41,76,112,236,43
0,68,79,131,51,53
1,91,121,103,236,53
0,6,120,61,81,44
1,92,76,41,22,90
1,126,11,99,236,40
0,17,59,7,110,25
1,164,121,55,429,12
0,58,64,69,119,161
1,68,64,136,236,12
0,111,121,61,96,53
1,79,154,112,51,43
0,245,60,238,236,412
1,223,427,105,236,43
0,107,121,4,81,53
1,98,64,103,202,40
0,126,23,61,51,267
1,85,106,1,29,143
0,36,32,268,81,420
1,157,120,3,29,16
0,68,427,91,51,53
1,50,121,61,236,117
0,58,64,245,96,267
0,50,19,105,429,53
1,126,5,38,81,90
0,58,24,103,236,201
1,80,19,8,236,117
0,58,28,157,81,72
1,80,24,7,96,117
0,157,11,103,236,53
1,126,19,8,236,7
0,24,154,238,110,117
1,122,60,105,81,43
0,240,121,42,202,412
1,85,11,45,236,412
0,80,19,43,81,40
1,240,104,8,236,117
1,111,64,7,81,40
0,58,19,61,15,117
0,19,35,163,202,43
0,79,104,38,236,412
1,126,64,105,429,412
0,54,79,91,157,12
1,157,64,91,67,201
0,3,32,55,81,267
1,50,32,157,51,412
0,19,427,34,81,40
1,105,421,115,51,40
0,19,154,61,81,43
1,1,79,41,22,267
0,122,32,14,85,143
1,79,33,112,51,16
0,114,121,61,236,40
1,3,427,105,96,53
0,85,120,38,236,117
0,58,60,245,81,16
1,92,76,61,81,43
0,54,64,103,236,90
1,75,104,163,81,40
0,68,32,114,236,117
1,27,427,7,51,43
0,41,120,61,236,412
1,79,64,38,429,121
0,245,60,58,236,7
1,157,60,4,236,267
1,85,59,163,18,80
0,41,154,105,81,3
1,67,60,238,236,267
1,54,120,127,236,43
0,58,64,103,429,117
1,50,19,61,29,201
0,126,64,7,96,117
1,92,60,61,67,12
1,54,79,34,96,40
0,39,64,103,81,63
0,68,421,134,110,43
1,79,154,103,96,267
0,126,121,61,236,117
1,98,432,8,222,40
0,19,133,103,236,43
1,78,28,8,236,432
0,23,64,7,51,201
1,14,154,112,96,40
0,114,28,7,81,412
1,111,64,115,110,432
0,23,11,245,236,53
1,91,79,131,51,201
0,55,64,238,29,53
1,157,154,105,81,412
0,79,121,8,67,53
1,114,64,163,236,40
0,98,421,238,81,7
1,122,28,38,236,101
0,54,11,61,81,26
1,157,76,103,236,432
0,150,64,38,51,12
1,57,24,157,202,40
0,136,427,112,236,43
1,150,64,245,22,432
0,131,19,38,51,420
1,126,2,38,236,43
0,78,20,99,29,16
1,92,19,38,236,40
0,420,64,101,81,25
1,79,11,101,429,43
0,92,64,163,51,412
1,107,64,105,236,201
0,98,121,7,18,43
1,157,35,8,81,432
0,68,121,238,110,412
1,34,59,61,51,53
0,1,79,41,202,99
1,122,76,238,236,268
0,111,79,43,222,412
1,114,19,7,81,25
0,92,121,30,81,40
0,114,76,236,18,53
1,68,64,85,51,143
0,58,19,7,236,412
1,111,60,34,81,161
0,10,56,79,51,43
1,19,131,161,18,117
0,3,121,8,236,64
1,50,35,38,22,432
1,103,427,105,236,40
0,85,64,136,81,432
1,24,121,136,81,412
1,50,421,25,81,117
0,126,121,17,236,90
1,19,154,41,236,43
0,121,107,61,29,412
0,58,107,101,96,117
1,240,64,61,29,40
1,157,154,103,96,267
0,59,64,55,236,117
1,54,121,245,51,14
0,92,64,85,81,25
1,48,121,163,81,432
0,114,33,161,236,26
1,91,35,238,51,90
1,58,64,163,22,53
0,9,121,3,236,43
0,85,154,7,236,143
1,122,79,238,51,267
0,19,64,103,236,43
1,58,427,64,29,63
0,14,154,134,51,16
1,92,121,101,236,117
0,85,59,103,81,7
1,79,56,55,236,412
0,10,421,8,429,43
1,23,19,38,236,16
0,111,107,112,202,7
1,50,28,238,236,267
0,91,32,163,51,201
1,45,79,91,236,117
0,111,154,163,81,43
1,41,29,55,22,117
0,64,120,134,236,63
1,114,154,238,115,432
0,79,104,25,236,16
1,240,107,61,22,43
0,105,64,90,429,3
1,126,19,99,29,3
0,245,64,7,81,223
1,41,32,38,22,43
0,122,64,8,236,63
1,79,64,4,81,432
0,105,28,25,110,43
1,92,60,105,51,412
0,54,11,103,236,432
1,114,104,84,236,432
0,85,19,8,51,43
1,126,79,38,51,78
0,85,19,131,236,43
1,58,121,7,67,16
0,14,120,8,236,412
1,105,79,4,96,43
0,92,60,61,110,117
1,111,60,134,81,432
0,14,121,55,67,16
1,126,28,9,81,79
0,122,64,7,202,412
1,84,59,157,22,7
0,58,28,245,96,26
1,84,79,7,110,53
0,41,154,131,236,40
1,240,427,8,22,117
0,58,107,163,21,432
1,50,120,134,51,412
0,78,107,103,81,43
1,105,121,101,51,12
0,92,28,26,81,40
1,68,19,69,81,412
0,85,421,50,29,90
1,126,121,7,51,43
0,23,427,245,236,111
1,17,120,105,51,16
1,58,64,134,236,53
0,92,24,136,18,117
1,58,79,61,81,43
0,164,19,238,236,16
1,223,107,4,236,201
0,39,64,103,110,119
1,3,79,112,81,43
0,126,154,61,236,90
1,48,121,157,81,25
0,58,421,245,51,53
1,50,427,103,236,267
0,38,64,131,21,40
1,85,64,25,119,143
0,41,5,101,29,267
1,111,104,245,202,432
0,63,64,134,81,53
1,105,64,268,29,43
0,59,79,245,236,143
1,105,121,84,236,201
0,122,104,112,81,161
1,85,64,99,110,40
0,68,120,103,236,22
1,58,32,136,82,432
0,157,154,84,81,412
1,111,107,103,96,117
0,68,79,38,22,16
1,91,60,69,96,412
0,50,104,161,51,201
1,92,64,134,51,412
0,122,104,79,236,43
1,80,107,61,21,3
0,58,79,134,236,63
1,58,60,7,51,412
0,85,28,91,81,117
1,11,121,157,236,117
0,126,154,103,81,90
1,17,59,38,236,78
0,85,28,8,110,143
1,85,427,163,51,53
0,58,76,38,81,43
1,41,28,134,81,85
0,91,154,111,110,412
1,164,28,134,236,432
1,85,121,69,22,40
0,78,2,3,81,412
1,79,60,101,202,40
0,266,121,38,51,432
1,92,154,8,96,14
0,54,104,7,29,40
1,33,121,7,236,25
0,126,56,127,429,53
1,79,64,238,51,143
0,98,104,99,15,117
1,126,60,136,236,412
0,78,64,7,22,43
1,84,77,103,51,40
0,223,2,112,236,267
1,114,121,245,51,40
0,157,79,69,236,432
1,105,121,103,236,161
0,79,59,8,51,412
1,266,19,103,236,412
0,122,64,61,67,43
1,58,28,39,236,117
0,57,64,38,51,16
1,79,154,91,81,267
0,92,20,4,236,53
1,98,19,163,236,161
0,34,64,126,429,117
1,105,2,4,236,267
0,91,60,103,29,117
1,157,427,61,51,412
0,105,121,103,236,53
1,68,64,30,429,40
0,39,421,103,236,7
1,54,19,91,29,432
0,58,59,103,236,16
1,114,79,55,81,43
0,50,60,238,236,267
1,85,60,45,202,43
0,41,64,84,81,432
1,78,154,103,236,53
1,3,79,61,51,43
0,58,32,131,202,78
1,114,24,38,110,43
1,122,60,245,107,53
1,91,254,103,110,117
0,92,121,245,81,16
1,106,427,69,81,143
0,24,107,8,96,40
1,58,28,61,236,412
0,266,121,103,110,40
0,105,64,103,51,432
1,58,104,101,236,412
0,92,64,61,81,43
1,58,245,163,67,99
0,266,121,34,81,432
1,54,121,101,81,143
0,85,60,103,236,117
1,126,154,30,429,40
0,164,19,7,236,267
1,131,79,42,29,43
0,136,64,7,236,12
1,114,121,103,15,432
0,58,245,45,51,16
1,420,154,61,236,53
0,114,121,7,81,40
1,164,76,8,236,53
0,122,104,4,96,16
1,85,421,103,236,25
0,57,121,105,29,43
1,84,121,38,22,43
0,240,64,91,51,40
1,114,79,8,236,412
1,111,121,38,236,53
0,39,32,7,51,40
1,39,79,7,51,40
0,157,5,136,236,117
1,41,121,10,51,43
0,114,107,55,22,3
1,80,154,105,236,40
0,126,28,69,119,201
1,8,427,126,429,9
0,38,19,114,236,117
1,126,60,4,81,40
0,164,64,7,236,267
1,80,64,245,51,12
0,157,121,4,202,432
1,79,11,105,119,117
0,81,104,134,202,43
1,114,76,103,81,43
0,245,64,38,119,90
1,126,104,101,429,412
0,80,60,103,81,43
1,105,60,50,236,89
0,58,104,103,81,53
1,126,64,103,236,117
0,111,92,10,81,43
1,78,64,7,429,90
0,111,59,103,236,16
1,57,107,79,81,43
0,19,76,91,236,412
1,105,107,103,236,43
0,80,60,69,81,267
1,420,56,7,236,9
0,39,32,112,202,412
1,157,427,103,236,43
0,17,64,163,22,117
1,111,79,7,236,37
0,39,121,99,81,40
1,68,121,103,236,432
0,85,24,38,110,90
1,85,79,131,236,16
1,84,35,61,81,43
0,58,79,7,236,25
1,240,104,134,236,201
0,54,28,103,96,90
1,3,64,1,18,43
0,2,107,103,119,412
1,17,154,23,202,432
0,122,64,101,81,12
1,84,203,8,222,223
0,11,121,103,22,63
1,111,104,10,157,267
0,131,64,7,236,78
1,107,104,103,51,7
0,24,154,90,236,267
0,85,76,61,42,43
1,91,60,126,119,9
0,84,121,1,202,267
1,80,104,91,51,43
0,111,107,85,222,117
1,19,79,17,236,432
1,85,64,43,81,40
0,157,79,103,202,161
1,85,9,30,51,117
0,105,64,115,236,43
1,80,245,103,18,63
0,39,29,61,21,412
1,98,62,112,51,22
0,85,64,38,96,117
1,27,64,163,236,43
0,79,421,101,22,267
1,122,106,103,29,40
0,19,35,38,81,90
1,127,121,238,115,161
0,240,104,7,81,14
1,126,19,8,22,267
0,105,76,238,236,412
1,114,64,245,51,63
0,85,104,7,81,432
1,68,79,157,81,43
0,105,120,90,236,267
1,27,64,38,81,432
0,84,107,134,18,24
1,111,107,61,81,43
0,69,421,136,236,432
1,111,154,42,81,143
0,68,104,61,236,90
1,111,64,112,51,53
0,92,121,134,115,43
1,240,104,63,81,117
0,122,32,268,119,25
1,126,79,8,67,53
1,85,64,238,22,16
0,27,2,91,110,9
1,98,60,61,236,7
0,10,107,134,81,9
1,105,107,90,81,43
0,78,9,61,236,79
1,114,60,126,236,43
0,157,64,101,81,117
1,240,11,61,81,90
0,80,35,34,96,53
1,111,60,4,236,16
0,68,35,9,51,117
1,84,35,38,81,267
0,105,64,7,236,432
1,54,59,38,96,43
0,68,64,163,236,26
1,58,203,245,119,40
0,2,427,105,236,90
1,10,120,105,22,143
0,122,79,38,110,90
1,26,19,238,51,53
0,126,5,69,81,43
1,41,76,157,222,53
0,50,64,105,81,40
0,54,120,7,22,9
1,85,121,103,29,90
1,38,64,41,429,53
0,55,19,85,202,89
1,41,121,68,236,117
0,17,64,134,107,432
1,85,64,10,119,412
0,17,104,103,22,267
1,3,60,238,81,412
0,57,60,103,119,43
1,85,60,91,29,53
0,75,32,126,236,43
1,19,120,7,110,53
0,23,79,134,51,16
1,83,64,91,81,412
0,164,79,238,236,43
1,68,20,61,119,412
0,107,60,79,96,117
1,85,64,112,429,432
0,126,120,17,236,412
1,58,427,136,236,9
0,68,60,50,110,12
0,84,104,115,81,7
1,68,121,41,81,40
0,19,24,38,236,117
1,164,64,30,236,267
0,126,104,45,15,43
1,85,64,3,51,117
0,58,28,84,81,161
1,17,5,61,22,432
0,85,64,103,236,53
1,122,154,99,236,412
0,79,121,101,51,53
1,2,79,50,110,432
0,126,121,103,22,9
1,98,76,43,81,432
0,17,107,134,222,16
1,122,64,245,81,53
0,68,62,103,222,89
0,122,121,103,21,9
1,114,104,105,110,25
0,19,20,10,119,53
0,82,64,38,236,412
1,54,64,7,236,412
0,39,120,103,22,12
1,126,59,136,236,43
0,3,64,103,119,412
1,41,104,38,236,201
0,114,59,1,81,53
1,114,64,245,236,25
0,122,104,103,81,43
1,23,154,7,236,43
0,80,64,103,81,53
1,157,76,8,236,164
0,41,121,34,202,63
1,39,104,8,22,201
0,126,68,61,236,21
1,85,33,41,236,63
0,25,64,92,81,412
1,68,64,45,18,432
0,85,104,7,236,40
1,122,121,61,51,17
0,41,64,68,202,432
1,54,64,103,236,40
0,245,3,91,51,43
1,41,60,45,96,44
0,122,104,105,236,43
1,240,120,112,81,22
0,223,64,157,18,43
1,17,64,4,236,117
0,105,427,157,29,9
1,82,72,126,51,223
0,92,76,8,67,12
1,114,64,163,236,53
0,92,79,105,81,412
1,54,20,61,110,12
0,114,19,7,236,25
0,8,79,103,110,40
1,157,64,136,18,89
1,27,121,236,115,117
0,126,60,38,81,53
1,41,121,34,81,40
0,164,35,103,29,63
1,17,64,8,51,9
0,126,19,103,429,25
1,266,64,7,236,40
0,75,104,69,81,26
1,17,35,4,51,25
0,111,64,7,15,9
1,24,64,61,29,117
0,2,121,10,236,267
1,91,121,103,236,40
0,105,154,61,119,43
1,164,121,134,236,432
0,240,68,238,51,267
1,82,64,105,51,117
0,126,28,238,81,412
1,114,19,61,236,432
0,85,2,31,81,117
1,23,28,55,119,432
0,98,64,103,51,3
1,85,64,38,21,16
0,58,60,7,236,40
1,114,64,103,236,40
0,126,20,1,51,111
1,39,76,136,236,117
0,111,60,238,429,43
1,157,121,38,22,37
0,50,64,238,236,117
1,240,76,126,236,34
0,58,64,136,115,16
1,23,19,105,236,43
0,122,154,103,81,432
1,240,154,103,236,53
0,122,33,1,51,40
1,57,64,4,81,143
0,240,19,85,236,53
1,23,28,13,119,40
0,98,120,105,115,43
1,157,154,7,81,267
0,14,79,1,67,16
1,157,35,34,51,432
0,31,121,112,202,25
1,79,64,61,51,117
0,98,20,91,96,16
1,126,64,61,51,9
0,79,28,105,81,53
1,111,76,115,51,40
0,114,120,41,236,43
1,80,60,61,51,37
0,13,32,103,236,267
1,80,60,3,96,37
0,91,2,131,81,43
1,105,24,163,222,43
0,58,104,17,81,432
1,50,64,238,110,43
0,240,60,61,236,3
1,111,19,61,81,3
0,266,92,7,115,89
1,41,64,131,81,40
0,68,79,26,29,63
1,41,154,101,236,43
0,61,24,114,22,267
1,266,107,136,15,16
0,240,35,105,81,53
1,114,121,103,236,412
0,240,64,105,22,201
1,157,64,79,429,117
1,127,64,26,96,40
0,240,19,103,236,53
1,122,19,55,236,63
0,41,60,38,429,117
1,41,19,38,119,16
0,157,64,69,15,44
1,126,79,131,157,3
0,78,64,7,81,53
0,157,60,103,81,43
1,126,64,101,115,43
0,54,60,38,29,267
1,54,104,103,236,43
0,111,11,105,202,432
1,41,19,55,51,90
0,122,9,103,81,43
1,3,427,163,110,40
0,80,64,38,81,143
1,122,79,61,236,16
0,266,107,8,429,53
1,39,60,13,236,432
0,126,64,104,82,25
1,240,60,103,51,43
0,91,19,245,236,267
0,126,60,245,18,432
1,114,60,238,51,111
0,105,121,7,202,432
1,74,33,127,236,412
1,266,107,134,236,53
0,84,104,61,81,432
1,17,427,161,51,117
0,24,2,4,236,201
1,240,64,43,119,267
0,114,28,136,236,117
1,98,121,103,67,117
0,58,64,7,236,53
1,111,121,238,81,412
0,126,5,7,236,43
1,126,60,8,81,43
0,114,64,103,115,432
1,58,60,61,51,412
0,23,79,161,119,16
1,41,104,103,51,143
0,79,64,61,81,9
1,114,19,103,51,267
0,420,64,61,18,43
1,92,28,8,236,16
0,39,64,103,429,412
1,78,107,30,81,53
0,91,59,136,29,7
1,58,121,38,236,40
0,41,427,7,18,267
1,41,19,163,236,117
0,122,427,9,110,432
1,23,104,38,236,16
0,91,154,80,67,63
1,41,64,105,236,89
0,54,104,1,18,16
1,164,64,126,51,201
0,122,11,50,81,432
1,23,60,136,236,201
0,80,64,238,51,53
1,57,33,41,21,40
0,111,121,134,81,143
0,17,19,38,236,43
1,105,32,245,236,53
0,114,121,55,51,9
1,92,59,103,236,99
0,41,121,55,51,63
1,114,120,103,51,117
0,111,19,69,110,143
1,19,107,112,51,40
0,111,64,103,119,432
1,92,64,131,202,16
0,240,254,103,236,40
1,41,421,34,81,40
0,58,79,61,18,117
1,240,60,91,236,53
0,122,32,38,81,43
1,164,64,115,22,412
0,41,104,112,236,3
1,114,60,91,236,63
0,48,121,42,96,7
1,105,64,38,22,40
0,111,20,238,29,267
1,58,35,103,236,267
0,114,54,7,51,412
1,240,203,112,236,40
0,58,121,103,202,53
1,36,19,21,81,412
0,68,120,238,236,432
1,58,92,157,81,37
0,23,64,55,15,40
1,105,427,126,110,40
1,68,19,122,96,43
1,122,79,103,119,201
0,58,121,99,236,143
1,240,79,157,81,98
0,85,76,38,22,412
1,105,11,41,119,43
0,92,79,238,81,143
1,79,427,38,22,25
0,92,133,105,81,9
1,114,121,157,236,412
0,3,64,8,96,7
1,126,19,103,81,43
0,68,64,61,22,90
1,58,35,157,81,90
0,240,60,8,236,43
1,111,60,42,119,53
0,19,76,38,236,16
1,17,64,103,236,43
0,111,104,91,67,16
1,24,121,134,81,201
0,111,64,103,51,432
1,122,154,105,81,412
0,114,121,61,236,40
1,63,64,7,236,111
0,85,59,101,81,43
1,50,104,238,96,412
0,114,120,43,157,12
1,23,121,112,236,267
0,122,64,103,51,40
1,80,79,8,110,43
0,50,64,55,81,267
1,36,60,134,81,412
0,164,104,163,110,143
1,19,421,38,81,43
0,105,76,157,51,90
1,41,32,45,81,432
0,157,107,55,236,161
0,41,79,103,22,40
1,126,60,131,29,16
0,58,64,28,236,40
1,68,92,238,51,19
0,58,11,8,96,43
1,58,64,105,29,40
0,114,121,38,236,201
1,68,421,38,22,43
0,92,121,163,236,16
1,2,60,238,236,40
